open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-18,2026-02-17,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.155,0.105,2137.8299120234537,331.36363636363535,224.47214076246263,-106.89149560117272,False
2026-01-18,2026-02-17,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.27,0.225,1227.2727272727234,331.36363636363535,276.1363636363628,-55.22727272727258,False
2026-01-18,2026-02-17,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.415,0.415,798.4665936473141,331.36363636363535,331.36363636363535,0.0,False
2026-01-18,2026-02-17,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.15,0.037,2209.0909090909026,331.3636363636354,81.7363636363634,-249.62727272727201,False
2026-01-18,2026-02-17,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.325,0.255,1019.5804195804164,331.36363636363535,259.9930069930062,-71.37062937062916,False
2026-01-18,2026-02-17,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.165,0.065,2008.264462809911,331.36363636363535,130.53719008264423,-200.82644628099112,False
2026-01-18,2026-02-17,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0255,0.0255,12994.652406417074,331.36363636363535,331.36363636363535,0.0,False
2026-01-18,2026-02-17,706279,Will Trump visit China by April 30?,trump-calls,YES,0.79,0.855,419.44764096662703,331.36363636363535,358.6277330264661,27.264096662830752,False
2026-01-18,2026-02-17,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.305,0.155,1086.438152011919,331.3636363636353,168.39791356184745,-162.96572280178785,False
2026-01-18,2026-02-17,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.144,0.0765,2301.1363636363567,331.36363636363535,176.03693181818127,-155.32670454545408,False
2026-01-18,2026-02-17,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.195,0.115,1699.300699300694,331.36363636363535,195.41958041957983,-135.94405594405552,False
2026-01-21,2026-02-20,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.195,0.175,1462.8762541805986,285.26086956521675,256.00334448160476,-29.257525083611995,False
2026-01-21,2026-02-20,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.09,0.165,3169.565217391297,285.26086956521675,522.9782608695641,237.71739130434736,False
2026-01-21,2026-02-20,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.25,0.195,1141.043478260867,285.26086956521675,222.5034782608691,-62.757391304347664,False
2026-01-21,2026-02-20,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.405,0.415,704.3478260869549,285.26086956521675,292.30434782608626,7.043478260869506,False
2026-01-21,2026-02-20,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.125,0.0315,2282.086956521734,285.26086956521675,71.88573913043462,-213.37513043478214,False
2026-01-21,2026-02-20,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.315,0.255,905.5900621117992,285.26086956521675,230.92546583850879,-54.335403726707966,False
2026-01-21,2026-02-20,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.195,0.0545,1462.8762541805986,285.26086956521675,79.72675585284263,-205.5341137123741,False
2026-01-21,2026-02-20,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.024,0.022,11885.869565217365,285.26086956521675,261.489130434782,-23.771739130434753,False
2026-01-21,2026-02-20,706279,Will Trump visit China by April 30?,trump-calls,YES,0.74,0.905,385.4876615746172,285.26086956521675,348.8663337250286,63.605464159811845,False
2026-01-21,2026-02-20,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.245,0.225,1164.3300798580276,285.26086956521675,261.9742679680562,-23.28660159716054,False
2026-01-21,2026-02-20,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.1335,0.1275,2136.7855398143574,285.26086956521675,272.44015632633057,-12.820713238886185,False
2026-01-21,2026-02-20,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.185,0.115,1541.9506462984689,285.26086956521675,177.32432432432392,-107.93654524089283,False
2026-01-22,2026-02-21,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.265,0.175,968.8105004101704,256.7347826086952,169.5418375717798,-87.19294503691538,False
2026-01-22,2026-02-21,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.1,0.165,2567.3478260869515,256.7347826086952,423.612391304347,166.87760869565182,False
2026-01-22,2026-02-21,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.285,0.175,900.8237986270008,256.7347826086952,157.64416475972513,-99.09061784897006,False
2026-01-22,2026-02-21,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.415,0.375,618.638030382398,256.7347826086952,231.98926139339926,-24.745521215295923,False
